X2 Cr Ni 19-11;
Déplacement (mm);Force (N)
3.65229;14107.92
3.65229;14059.93
3.65229;14027.94
3.65229;13995.95
3.65229;13979.96
3.65229;13931.97
3.65229;13915.98
3.65229;13867.99
3.65229;13867.99
3.65229;13820
3.65229;13804.01
3.6573;13756.02
3.6573;13724.03
3.6573;13660.05
3.6573;13596.07
3.6573;13500.1
3.6573;13436.12
3.6573;13340.14
3.6573;13276.16
3.661475;13196.18
3.661475;13132.2
3.661475;13052.23
3.661475;12988.24
3.661475;12892.27
3.661475;12812.3
3.661475;12684.33
3.661475;12572.36
3.661475;12364.43
3.69905;16
3.70406;239.93
3.70406;31.99
3.70406;16
3.70406;16
3.70406;16
3.70907;31.99
3.70907;16
3.70907;31.99
3.70907;16
3.713245;16
3.713245;16
3.713245;31.99
3.713245;16
3.713245;31.99
3.713245;16
3.718255;16
3.718255;16
3.718255;16
3.718255;16
3.718255;16
3.718255;16
3.72243;16
3.72243;0
3.72243;16
3.72243;16
3.72243;16
3.72243;0
3.72243;16
3.72744;0
3.72744;16
3.72744;16
3.72744;16
3.72744;16
3.72744;16
3.72744;16
3.72744;16
3.72744;16
3.73245;16
3.73245;16
3.73245;16
3.73245;16
3.73245;16
3.73245;0
3.73245;16
3.73245;16
3.736625;0
3.736625;16
3.736625;16
3.736625;0
3.736625;16
3.736625;0
3.736625;16
3.736625;0
3.736625;16
3.741635;0
3.741635;16
3.741635;0
3.741635;16
3.741635;16
3.746645;16
3.746645;16
3.746645;16
3.746645;0
3.746645;16
3.746645;16
3.746645;16
3.746645;0
3.746645;16
3.746645;16
3.746645;16
3.746645;0
3.746645;16
3.746645;0
3.746645;16
3.746645;0
3.746645;16
3.746645;16
3.75082;16
3.75082;16
3.75082;16
3.75082;16
3.75082;16
3.75082;16
3.75082;16
3.75082;16
3.75583;16
3.75583;16
3.75583;0
3.75583;16
3.75583;16
3.75583;16
3.75583;16
3.75583;16
3.75583;16
3.75583;16
3.75583;16
3.75583;16
3.75583;16
3.75583;16
3.75583;16
3.75583;16
3.75583;16
3.75583;0
3.75583;16
3.75583;0
3.75583;16
3.75583;16
3.75583;16
3.75583;0
3.75583;16
3.75583;0
3.75583;16
3.75583;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;31.99
3.760005;0
3.760005;16
3.760005;16
3.760005;31.99
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;31.99
3.760005;0
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;0
3.760005;31.99
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;31.99
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;31.99
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;31.99
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;31.99
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;16
3.760005;31.99
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;31.99
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;16
3.760005;16
3.760005;0
3.760005;31.99
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;16
3.760005;16
3.760005;0
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;0
3.760005;16
3.760005;31.99
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;16
3.760005;0
3.760005;31.99
3.760005;0
3.760005;16
3.760005;16
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;0
3.760005;16
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;16
3.760005;0
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;16
3.760005;16
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;16
3.760005;16
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;16
3.760005;16
3.760005;0
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;16
3.760005;16
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;16
3.760005;0
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;0
3.760005;16
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;31.99
3.760005;16
3.760005;31.99
3.760005;0
3.760005;31.99
3.760005;31.99
3.760005;0
3.765015;16
3.765015;16
3.765015;16
3.765015;0
3.765015;16
3.765015;16
3.765015;0
3.765015;0
3.765015;16
3.765015;16
3.765015;0
3.765015;16
3.765015;0
3.765015;0
3.765015;0
3.765015;16
3.765015;0
3.765015;0
3.765015;0
3.765015;16
3.765015;16
3.765015;0
3.765015;16
3.765015;0
3.765015;0
3.765015;16
3.765015;0
3.765015;16
3.765015;0
3.765015;0
